1.687636,1.999970,2.165530,2.229767,2.276183,2.297855,2.309813,2.307423,2.305247,2.312310,2.303235,2.303887,2.294360,2.290956,2.287115
1.152136,1.409262,1.549911,1.634745,1.691833,1.722140,1.740706,1.739334,1.738063,1.746700,1.754845,1.754830,1.758533,1.764300,1.762374
0.616636,0.818553,0.970505,1.039723,1.079657,1.121393,1.148836,1.171245,1.190436,1.181090,1.189319,1.189624,1.192087,1.193755,1.180904
0.032455,0.227845,0.354886,0.444701,0.495306,0.545678,0.556965,0.603156,0.623251,0.615481,0.623793,0.624418,0.625642,0.623210,0.627798
-0.454363,-0.320670,-0.188307,-0.056371,-0.005565,0.020025,0.056152,0.077148,0.095183,0.104607,0.109678,0.107658,0.120433,0.111183,0.117239
-0.843818,-0.700412,-0.586649,-0.494808,-0.422958,-0.380473,-0.353605,-0.322618,-0.315537,-0.296793,-0.301614,-0.296060,-0.308228,-0.313068,-0.322409
-1.087227,-0.995766,-0.876352,-0.776660,-0.729046,-0.680846,-0.649540,-0.617183,-0.608909,-0.606966,-0.610083,-0.602886,-0.614415,-0.620284,-0.620235
-1.184591,-1.122346,-1.057416,-0.995879,-0.923830,-0.881095,-0.854418,-0.827586,-0.824048,-0.825912,-0.815729,-0.812820,-0.813436,-0.825095,-0.832967
-1.135909,-1.122346,-1.093629,-1.089830,-1.035135,-1.006250,-0.968239,-0.953828,-0.941396,-0.935385,-0.935689,-0.925861,-0.935911,-0.927501,-0.946425
-0.941182,-1.037959,-1.057416,-1.058513,-1.035135,-1.006250,-0.991004,-0.995909,-0.980512,-0.971876,-0.969963,-0.974307,-0.966530,-0.971389,-0.974789
-0.649091,-0.784798,-0.876352,-0.901928,-0.923830,-0.931157,-0.922711,-0.932788,-0.921838,-0.917139,-0.918552,-0.925861,-0.920602,-0.912871,-0.918061
-0.259636,-0.447251,-0.550436,-0.651392,-0.701220,-0.730908,-0.763361,-0.764465,-0.784932,-0.789421,-0.781455,-0.780523,-0.782818,-0.781207,-0.776239
0.275864,0.059071,-0.152094,-0.275589,-0.395132,-0.455566,-0.490190,-0.533022,-0.550234,-0.552230,-0.558671,-0.570589,-0.568487,-0.561767,-0.549324
1.006091,0.649779,0.391099,0.194165,0.050087,-0.055068,-0.148726,-0.196376,-0.217747,-0.242057,-0.250203,-0.247614,-0.246991,-0.239921,-0.223133
1.784999,1.367068,1.006718,0.757870,0.578785,0.420522,0.329323,0.245471,0.192973,0.177589,0.161089,0.156105,0.166362,0.169700,0.188150
