-2.184040,-2.369118,-2.395024,-2.466179,-2.483975,-2.500352,-2.531502,-2.559706,-2.547816,-2.521203,-2.456606,-2.383143,-2.311718,-2.258670,-2.210598
-0.974949,-1.273994,-1.326422,-1.340926,-1.385519,-1.526739,-1.647486,-1.745142,-1.765791,-1.772948,-1.766763,-1.775468,-1.769139,-1.748847,-1.728764
0.061414,-0.014602,-0.206935,-0.450101,-0.638569,-0.807111,-0.924199,-1.004629,-1.085769,-1.118225,-1.163151,-1.194214,-1.226559,-1.262198,-1.268831
1.040202,0.751985,0.352808,0.112525,-0.023434,-0.087484,-0.241095,-0.338168,-0.473749,-0.557034,-0.617026,-0.665801,-0.708642,-0.729201,-0.765095
1.558383,0.971010,0.709008,0.628266,0.547763,0.420488,0.281278,0.143166,0.036268,-0.058198,-0.157131,-0.216649,-0.264713,-0.312073,-0.348965
0.752323,0.971010,1.065209,0.956465,0.855331,0.716805,0.642921,0.476397,0.410280,0.315930,0.216534,0.153240,0.080565,0.035533,-0.020441
1.155353,1.244791,1.166980,1.097121,1.031084,0.928460,0.843834,0.735576,0.648288,0.565348,0.503968,0.417446,0.351855,0.313618,0.264279
0.925050,1.025766,1.116095,1.097121,1.075022,1.013122,0.924199,0.846653,0.784292,0.721234,0.676429,0.628812,0.573819,0.522182,0.483295
0.637172,0.806741,0.963437,1.003350,0.987146,1.013122,0.964382,0.883679,0.818293,0.783589,0.762659,0.734494,0.721795,0.684399,0.658507
0.234141,0.478204,0.658123,0.768923,0.811393,0.886129,0.884017,0.883679,0.818293,0.783589,0.791403,0.787336,0.771121,0.777094,0.768015
-0.284040,0.040155,0.251036,0.440724,0.591702,0.674474,0.763469,0.772602,0.784292,0.783589,0.762659,0.787336,0.820446,0.846615,0.833720
-0.802222,-0.452651,-0.156050,0.065640,0.240196,0.378157,0.522373,0.624499,0.682289,0.690057,0.733916,0.760915,0.795784,0.823441,0.877523
-1.090101,-0.835945,-0.614022,-0.309445,-0.111310,0.039509,0.200913,0.402345,0.512283,0.596525,0.676429,0.734494,0.771121,0.800268,0.855621
-0.744646,-0.781188,-0.868451,-0.731414,-0.550693,-0.341470,-0.160730,0.106140,0.308277,0.471816,0.561455,0.655232,0.721795,0.777094,0.811818
-0.284040,-0.562164,-0.715793,-0.872071,-0.946137,-0.807111,-0.522373,-0.227091,0.070269,0.315930,0.475225,0.575970,0.672470,0.730746,0.789917
