1.318294,1.464092,1.636082,1.773375,1.882952,1.982579,2.050709,2.095679,2.123070,2.133388,2.160084,2.160113,2.137484,2.113687,2.107786
0.786724,0.921568,1.062792,1.197028,1.308792,1.414463,1.492206,1.567889,1.607094,1.649748,1.667664,1.676505,1.697751,1.715950,1.691278
0.276416,0.400745,0.511551,0.642849,0.756714,0.846347,0.933703,0.997875,1.070478,1.125805,1.155546,1.192898,1.219780,1.223514,1.255837
-0.191365,-0.098378,0.004410,0.088669,0.204637,0.300082,0.396680,0.470085,0.554502,0.601862,0.663126,0.709291,0.741810,0.787898,0.820396
-0.616621,-0.532397,-0.480682,-0.399009,-0.303275,-0.202482,-0.118861,-0.036593,0.038526,0.118223,0.170706,0.225683,0.282958,0.333341,0.384955
-0.914301,-0.879613,-0.833476,-0.775852,-0.700770,-0.617644,-0.548479,-0.479937,-0.415533,-0.325113,-0.262624,-0.199891,-0.137655,-0.083335,-0.050486
-1.105666,-1.074921,-1.053972,-1.019691,-0.965767,-0.923553,-0.870692,-0.817723,-0.745757,-0.687843,-0.636864,-0.567433,-0.520032,-0.462132,-0.410198
-1.148191,-1.161725,-1.142170,-1.130527,-1.120349,-1.098358,-1.064020,-1.028839,-0.993426,-0.949814,-0.892922,-0.857597,-0.806814,-0.765170,-0.713113
-1.084403,-1.118323,-1.142170,-1.152694,-1.164515,-1.163910,-1.149944,-1.113285,-1.096621,-1.070724,-1.030800,-1.012351,-0.998002,-0.954568,-0.921368
-0.850512,-0.923014,-0.987823,-1.019691,-1.076183,-1.098358,-1.106982,-1.092174,-1.096621,-1.090876,-1.089890,-1.070384,-1.055359,-1.049268,-1.034961
-0.510307,-0.597500,-0.679128,-0.753685,-0.811186,-0.879852,-0.913654,-0.965504,-0.993426,-1.010269,-1.011103,-1.031696,-1.036240,-1.049268,-1.053893
0.000000,-0.120079,-0.216086,-0.332508,-0.435773,-0.508391,-0.591441,-0.669942,-0.725118,-0.788601,-0.833832,-0.857597,-0.883289,-0.916689,-0.940300
0.595359,0.487548,0.379254,0.243839,0.116304,-0.005827,-0.140342,-0.247710,-0.332977,-0.425871,-0.498986,-0.567433,-0.634745,-0.689410,-0.732046
1.318294,1.203680,1.062792,0.908855,0.756714,0.605990,0.461123,0.322304,0.183000,0.057768,-0.065656,-0.161202,-0.252368,-0.329553,-0.410198
2.126280,2.028317,1.878628,1.729041,1.551706,1.348912,1.169993,0.997875,0.822810,0.662317,0.505552,0.361093,0.244721,0.125003,0.006311
