-1.746783,-1.810784,-1.962231,-2.050738,-1.229008,1.588133,2.058740,2.121042,2.126345,2.055348,2.035898,2.035437,2.093339,2.239154,2.215438
-1.583022,-1.527849,-1.598855,-1.466667,-0.258738,1.588133,1.672726,1.665230,1.620072,1.614015,1.554029,1.578768,1.632702,1.730256,1.737286
-1.337381,-1.339225,-1.235479,-1.077286,0.226396,1.339988,1.286713,1.209419,1.113800,1.046588,1.011926,0.991623,1.095292,1.221357,1.259134
-1.009859,-0.961979,-0.872103,-0.687906,0.226396,0.843696,0.772028,0.662446,0.607527,0.542208,0.469823,0.469716,0.481110,0.610678,0.780982
-0.682337,-0.584732,-0.508727,-0.298525,0.226396,0.595550,0.257343,0.206634,0.101255,-0.025219,-0.072280,-0.117429,-0.056300,0.101780,0.302830
-0.272935,-0.301797,-0.145350,-0.103835,-0.258738,0.099258,-0.128671,-0.340339,-0.405018,-0.466551,-0.554150,-0.639336,-0.516937,-0.305339,0.063754
0.054587,-0.018862,-0.024225,-0.103835,-0.743873,-0.397033,-0.643356,-0.704988,-0.766641,-0.844836,-0.915552,-0.965528,-0.977574,-0.814238,-0.294861
0.300228,0.264073,0.218026,0.090855,-0.743873,-0.893325,-0.900699,-0.978475,-1.055940,-1.097026,-1.156487,-1.226481,-1.207892,-1.017797,-0.533937
0.545870,0.452696,0.460277,0.090855,-0.743873,-1.141471,-1.029370,-1.160799,-1.128265,-1.160074,-1.216720,-1.226481,-1.207892,-1.119577,-0.653475
0.627750,0.641319,0.581402,0.285546,-0.743873,-1.389617,-1.158041,-1.069637,-1.128265,-1.160074,-1.156487,-1.096004,-1.054347,-1.017797,-0.773013
0.791511,0.735631,0.702527,0.480236,-0.743873,-1.141471,-1.029370,-0.978475,-0.983615,-0.907884,-0.855318,-0.769813,-0.747255,-0.814238,-0.773013
0.955272,0.924254,0.823653,0.674926,-0.258738,-0.893325,-0.772028,-0.704988,-0.621992,-0.592646,-0.493916,-0.378382,-0.440164,-0.508899,-0.773013
1.037153,1.112877,1.065903,1.064307,0.711531,-0.645179,-0.514685,-0.340339,-0.260369,-0.151314,0.048187,0.078286,-0.056300,-0.305339,-0.773013
1.119033,1.207189,1.187029,1.258997,1.681800,-0.148888,-0.128671,0.024310,0.173579,0.353066,0.469823,0.469716,0.327564,-0.101780,-0.892551
1.200913,1.207189,1.308154,1.843068,2.652070,0.595550,0.257343,0.388959,0.607527,0.794398,0.831225,0.795908,0.634655,0.101780,-0.892551
