0.223700,0.479961,0.759754,1.027617,1.356760,1.580792,1.846992,1.980644,2.088523,2.093436,2.098631,2.074686,2.068945,2.010345,1.998168
-0.041208,0.141734,0.378059,0.621979,0.918422,1.135797,1.336303,1.496576,1.569277,1.667653,1.662762,1.673996,1.650130,1.653714,1.661818
-0.306115,-0.148176,-0.003635,0.216340,0.417465,0.627231,0.825614,1.012508,1.107725,1.188646,1.226892,1.273305,1.273197,1.297082,1.288096
-0.526872,-0.438086,-0.330802,-0.189298,-0.020873,0.182236,0.378761,0.528441,0.646173,0.762862,0.839452,0.872615,0.896264,0.900825,0.914374
-0.747628,-0.679677,-0.603441,-0.536988,-0.396591,-0.262759,-0.131928,0.044373,0.184621,0.283856,0.355153,0.427403,0.477449,0.544193,0.540651
-0.880082,-0.872950,-0.821552,-0.826729,-0.709690,-0.644183,-0.514945,-0.379186,-0.219237,-0.141928,-0.032287,0.026713,0.100516,0.147936,0.166929
-0.924233,-0.969586,-1.039663,-1.000574,-1.022788,-0.962037,-0.834126,-0.742237,-0.623095,-0.514489,-0.371296,-0.329457,-0.234536,-0.208696,-0.169421
-0.924233,-0.969586,-1.039663,-1.116471,-1.148028,-1.152749,-1.089470,-0.984271,-0.911565,-0.780603,-0.710306,-0.641105,-0.527707,-0.486076,-0.468398
-0.747628,-0.872950,-0.985135,-1.058523,-1.148028,-1.216320,-1.217143,-1.165797,-1.084647,-0.993495,-0.904026,-0.863711,-0.778995,-0.723830,-0.655260
-0.482721,-0.631359,-0.767024,-0.884678,-1.022788,-1.089179,-1.153306,-1.165797,-1.142341,-1.099941,-1.049316,-0.997274,-0.946521,-0.882333,-0.842121
-0.173662,-0.293131,-0.385330,-0.536988,-0.709690,-0.834896,-0.961798,-1.044780,-1.084647,-1.099941,-1.097746,-1.041795,-1.030284,-1.001210,-0.954237
0.267851,0.190052,0.050893,-0.073401,-0.208732,-0.389901,-0.578781,-0.742237,-0.853871,-0.940272,-1.000886,-0.997274,-1.030284,-1.040836,-1.028982
0.930120,0.818189,0.705226,0.564030,0.354845,0.182236,-0.068092,-0.318678,-0.507707,-0.620934,-0.758736,-0.819189,-0.904640,-0.961584,-0.991610
1.724843,1.639600,1.577671,1.375307,1.168901,0.945085,0.634106,0.346915,0.069233,-0.195151,-0.371296,-0.552062,-0.653351,-0.763456,-0.842121
2.607868,2.605965,2.504643,2.418377,2.170816,1.898646,1.527812,1.133525,0.761561,0.390302,0.113003,-0.106851,-0.360181,-0.486076,-0.617887
