1.063932,0.904505,0.572138,0.000000,-0.874706,-1.701743,-2.447244,-2.616453,-2.212064,-2.291877,-2.751380,-2.644063,-2.690339,-2.949550,-2.950522
0.821210,0.448452,-0.004270,-0.567284,-1.268324,-1.701743,-1.891052,-1.724481,-1.375569,-1.500275,-1.681399,-1.732317,-1.672984,-1.709085,-1.558766
0.396446,-0.178621,-0.516632,-1.134569,-1.399530,-1.382666,-1.149463,-1.010902,-0.817906,-0.934845,-0.917127,-0.972529,-0.994747,-0.675364,-0.445362
-0.149679,-0.805694,-0.964949,-1.323664,-1.399530,-1.063589,-0.407874,-0.475719,-0.120827,-0.482500,-0.305709,-0.364698,-0.486070,-0.055132,0.389692
-0.574442,-1.261746,-1.221130,-1.323664,-1.137118,-0.584974,0.333715,0.059465,0.158005,-0.256328,0.000000,0.091175,-0.146951,0.151612,0.668043
-1.181248,-1.432766,-1.285175,-1.040022,-0.743500,-0.106359,0.519112,0.237859,0.436836,0.082930,0.305709,0.395090,0.361726,0.358357,0.946394
-1.423970,-1.318753,-1.221130,-0.756379,-0.087471,0.372256,0.519112,0.594648,0.297420,0.196016,0.611418,0.547048,0.531285,0.565101,0.946394
-1.423970,-1.147733,-0.836858,-0.472737,0.306147,0.531795,0.148318,0.594648,0.576252,0.196016,0.764272,0.699005,0.700845,0.565101,0.668043
-0.938525,-0.577667,-0.516632,0.094547,0.437353,0.691333,0.704510,0.773043,0.715668,0.309102,0.764272,0.699005,0.700845,0.565101,0.389692
-0.817164,0.220426,-0.004270,0.378190,0.830971,0.531795,0.519112,0.594648,0.994499,0.535274,0.764272,0.850963,0.700845,0.358357,0.111340
-0.210359,0.334439,0.572138,0.945474,0.962177,0.531795,0.519112,0.773043,1.830994,1.439962,0.152854,0.850963,0.700845,0.358357,-0.167011
0.457127,0.790492,1.020455,1.040022,0.962177,0.691333,0.519112,0.773043,0.994499,1.666134,0.305709,0.699005,0.531285,0.565101,-0.167011
1.063932,1.132531,1.468772,1.418211,1.224589,1.169948,1.075304,0.951438,-0.260243,0.874532,0.611418,0.699005,0.700845,0.565101,0.111340
1.306654,1.360558,1.596862,1.607306,1.355795,1.489025,0.889907,0.237859,-0.260243,0.422188,0.764272,-0.060783,0.531285,0.771845,0.389692
1.610057,1.531578,1.340681,1.134569,0.830971,0.531795,0.148318,0.237859,-0.957322,-0.256328,0.611418,0.243132,0.531285,0.565101,0.668043
