-0.455994,-0.419845,-0.461294,-0.477405,-0.499106,-0.408222,-0.406492,-0.424094,-0.351443,-0.354049,-0.317011,-0.188959,-0.155398,-0.017411,0.009569,0.037140,0.049831,0.138624,0.140584,0.139161,0.148584,0.219041,0.204327,0.174235,0.135585,0.096810,0.067785,0.134182,0.145970,0.151792,0.156504,0.243220,0.268918,0.289088,0.324136,0.358669,0.399436,0.507550,0.549438,0.585050,0.616802,0.646011,0.662240,0.665716,0.565974,0.502791,0.442142,0.387952,0.270765,0.234768,0.134633,0.106232,0.046815,0.049341,-0.003907,-0.064286,-0.060698,-0.112985,-0.100581,-0.147122,-0.206775,-0.207212,-0.269275,-0.285160,-0.355378,-0.349737,-0.394967,-0.394764,-0.455126,-0.467626,-0.453422,-0.476920,-0.452619,-0.513991,-0.519667,-0.513595,-0.565244,-0.582458,-0.597779,-0.613975,-0.653986,-0.751195,-0.775806,-0.772731,-0.779759,-0.808778,-0.831855,-0.846443,-0.784701,-0.768089,-0.770367,-0.785139,-0.799079,-0.811673,-0.816534,-0.757747,-0.743556,-0.722422,-0.690597,-0.666055,-0.602677,-0.601047,-0.597241,-0.589091,-0.533622,-0.523673,-0.516936,-0.452124,-0.454276,-0.468995,-0.483873,-0.449224,-0.466866
-0.536914,-0.593899,-0.645314,-0.572628,-0.595792,-0.603745,-0.503526,-0.522473,-0.553830,-0.455993,-0.416412,-0.385902,-0.345471,-0.201469,-0.167459,-0.134631,-0.117783,-0.107572,-0.103241,-0.100325,-0.008491,-0.010332,-0.021348,-0.049350,-0.089041,-0.129419,-0.081949,-0.086473,-0.072985,-0.064220,0.011738,0.023729,0.046158,0.138436,0.172804,0.207865,0.247855,0.356104,0.396587,0.431798,0.461023,0.490295,0.508134,0.515065,0.491715,0.431514,0.304958,0.255959,0.206954,0.111118,0.073511,-0.012877,-0.011902,-0.066571,-0.119563,-0.122299,-0.177365,-0.230743,-0.217793,-0.262941,-0.322695,-0.324263,-0.387885,-0.405398,-0.475460,-0.468183,-0.511644,-0.510229,-0.570268,-0.582973,-0.627573,-0.592253,-0.624090,-0.629250,-0.635322,-0.686612,-0.680156,-0.698012,-0.771707,-0.790305,-0.834789,-0.874588,-0.903952,-0.904034,-0.914106,-0.947963,-0.974184,-0.990767,-1.002184,-0.980174,-0.977917,-0.989478,-0.933776,-0.944117,-0.945782,-0.948041,-0.928612,-0.841618,-0.805438,-0.777315,-0.711056,-0.706820,-0.701109,-0.640498,-0.635658,-0.574663,-0.568009,-0.555069,-0.506557,-0.523054,-0.539997,-0.507750,-0.527476
-0.698753,-0.680925,-0.737324,-0.763075,-0.789163,-0.701507,-0.697593,-0.719231,-0.756218,-0.659882,-0.615216,-0.582845,-0.535544,-0.477557,-0.433001,-0.392287,-0.369205,-0.353768,-0.347066,-0.339812,-0.244103,-0.239706,-0.247022,-0.272935,-0.313668,-0.280238,-0.306550,-0.307128,-0.218955,-0.208228,-0.205411,-0.122599,-0.102349,-0.087541,0.021473,0.057061,0.096274,0.128934,0.243736,0.278546,0.305244,0.334579,0.354028,0.364413,0.343197,0.288960,0.236365,0.123966,0.079333,0.049293,-0.048732,-0.072431,-0.129335,-0.182482,-0.177391,-0.238327,-0.294032,-0.348502,-0.335005,-0.378760,-0.438615,-0.441314,-0.506494,-0.525637,-0.595541,-0.586630,-0.628321,-0.683426,-0.685411,-0.755995,-0.743674,-0.765253,-0.738403,-0.744509,-0.808805,-0.801956,-0.795068,-0.813567,-0.887659,-0.907858,-0.955324,-0.997981,-1.032098,-1.035336,-1.048453,-1.087148,-1.116513,-1.135092,-1.147172,-1.121563,-1.116284,-1.125704,-1.068473,-1.076562,-1.075030,-1.074904,-0.990297,-0.960814,-0.920278,-0.832945,-0.819435,-0.812593,-0.753043,-0.743311,-0.686676,-0.676641,-0.619081,-0.606542,-0.558838,-0.577112,-0.596120,-0.566276,-0.588087
-0.779673,-0.854979,-0.921345,-0.953523,-0.885849,-0.897031,-0.891661,-0.915989,-0.958605,-0.965714,-0.913421,-0.878259,-0.725617,-0.661616,-0.610029,-0.564057,-0.536819,-0.517898,-0.509616,-0.499470,-0.479716,-0.469079,-0.472696,-0.421992,-0.463418,-0.506467,-0.456284,-0.454232,-0.437910,-0.352235,-0.350177,-0.342090,-0.250856,-0.238192,-0.205525,-0.093743,-0.055307,-0.022512,0.014459,0.048668,0.149464,0.178863,0.199921,0.213762,0.194679,0.146407,0.099181,-0.008027,-0.048289,-0.074357,-0.170976,-0.191539,-0.246768,-0.298393,-0.293047,-0.354355,-0.410699,-0.466260,-0.452217,-0.494579,-0.496574,-0.558365,-0.625104,-0.645875,-0.715623,-0.764299,-0.744998,-0.798891,-0.800554,-0.871342,-0.859775,-0.822920,-0.852716,-0.859767,-0.866632,-0.859629,-0.909981,-0.929122,-0.945635,-0.966634,-1.015592,-1.059677,-1.096172,-1.166638,-1.182800,-1.226333,-1.258842,-1.279416,-1.292161,-1.192258,-1.185467,-1.193817,-1.203169,-1.209007,-1.204279,-1.138336,-1.113667,-1.080009,-0.977699,-0.944205,-0.927815,-0.865479,-0.856910,-0.794717,-0.788713,-0.727630,-0.721226,-0.658015,-0.663399,-0.631171,-0.652243,-0.624801,-0.648698
-0.941512,-1.029032,-1.105365,-1.143970,-1.175905,-1.190316,-1.085728,-1.112748,-1.160993,-1.169602,-1.112224,-1.075202,-1.010726,-0.937704,-0.875571,-0.821713,-0.788241,-0.764094,-0.672166,-0.659128,-0.636791,-0.621995,-0.623146,-0.645578,-0.613169,-0.657286,-0.680885,-0.601336,-0.583880,-0.496243,-0.494943,-0.488417,-0.399363,-0.388843,-0.356856,-0.244547,-0.206887,-0.173959,-0.138392,-0.104584,-0.006315,0.023147,0.045815,0.063111,0.046161,0.003853,-0.106596,-0.140019,-0.175911,-0.259832,-0.293219,-0.370201,-0.364202,-0.414304,-0.466531,-0.470382,-0.527366,-0.584019,-0.569429,-0.610398,-0.612494,-0.675416,-0.743713,-0.766114,-0.835705,-0.823522,-0.861675,-0.856623,-0.915697,-0.929016,-0.917826,-0.938254,-0.909873,-0.917397,-0.924460,-0.974973,-0.967437,-0.986899,-1.003611,-1.025411,-1.136127,-1.183070,-1.224318,-1.232289,-1.249974,-1.295926,-1.330006,-1.351578,-1.364655,-1.333648,-1.323834,-1.330043,-1.337866,-1.341452,-1.268903,-1.265198,-1.237038,-1.139607,-1.092540,-1.055465,-0.982004,-0.971252,-0.908844,-0.897530,-0.839731,-0.829609,-0.772299,-0.760960,-0.715679,-0.739288,-0.708367,-0.683327,-0.709308
-1.103352,-1.203086,-1.289385,-1.334417,-1.369276,-1.385840,-1.376829,-1.407885,-1.464574,-1.373491,-1.311028,-1.272145,-1.200799,-1.121762,-1.052598,-0.993483,-0.872048,-0.846160,-0.834715,-0.818785,-0.793866,-0.774911,-0.773596,-0.720106,-0.762920,-0.808105,-0.830619,-0.748439,-0.729850,-0.712255,-0.639709,-0.634744,-0.547870,-0.539494,-0.508188,-0.395352,-0.358468,-0.325405,-0.214818,-0.181210,-0.162095,-0.132569,-0.108291,-0.087541,-0.102357,-0.138701,-0.243781,-0.272012,-0.303533,-0.383482,-0.415463,-0.489309,-0.481635,-0.530215,-0.582187,-0.586410,-0.644032,-0.642898,-0.686641,-0.726217,-0.728413,-0.792467,-0.803018,-0.886352,-0.895746,-0.941969,-0.920014,-0.972088,-0.973269,-0.986690,-0.975876,-0.995920,-0.967030,-0.975026,-0.982288,-1.032645,-1.024893,-1.044676,-1.061587,-1.142963,-1.196395,-1.244766,-1.352465,-1.363592,-1.384321,-1.435111,-1.472335,-1.495903,-1.509644,-1.475037,-1.462201,-1.466268,-1.472563,-1.407675,-1.398151,-1.392061,-1.298723,-1.258803,-1.149960,-1.111095,-1.036194,-1.024139,-0.960778,-0.948937,-0.890749,-0.880598,-0.823371,-0.812433,-0.767960,-0.793347,-0.764490,-0.800378,-0.769919
-1.184272,-1.377139,-1.473405,-1.524864,-1.562647,-1.581363,-1.570897,-1.604643,-1.666961,-1.679323,-1.509831,-1.469088,-1.390872,-1.305821,-1.141112,-1.079369,-1.039662,-1.010290,-0.915990,-0.898614,-0.872403,-0.851369,-0.848821,-0.869163,-0.912671,-0.958924,-0.905486,-0.895543,-0.875820,-0.784259,-0.784474,-0.781072,-0.696377,-0.690146,-0.583854,-0.546156,-0.510049,-0.401128,-0.367669,-0.334462,-0.317874,-0.288285,-0.262397,-0.238192,-0.250875,-0.281255,-0.312373,-0.404005,-0.431155,-0.507132,-0.537706,-0.608417,-0.657785,-0.646126,-0.697843,-0.702438,-0.760699,-0.760657,-0.803853,-0.784127,-0.844333,-0.850992,-0.921627,-0.946471,-1.015828,-1.001192,-0.978352,-1.029820,-1.030840,-1.044364,-1.033927,-1.053587,-1.024187,-1.032655,-1.097943,-1.090318,-1.082349,-1.160231,-1.177539,-1.201740,-1.316930,-1.368159,-1.416538,-1.494894,-1.518669,-1.574296,-1.614664,-1.640227,-1.654632,-1.545732,-1.531384,-1.534381,-1.539911,-1.473897,-1.462775,-1.392061,-1.360408,-1.258803,-1.207380,-1.111095,-1.090384,-1.024139,-0.960778,-0.948937,-0.890749,-0.880598,-0.823371,-0.812433,-0.767960,-0.739288,-0.764490,-0.741853,-0.769919
-1.346111,-1.464166,-1.565416,-1.620088,-1.659333,-1.776887,-1.764964,-1.801401,-1.768155,-1.781267,-1.708634,-1.666031,-1.580945,-1.397850,-1.318140,-1.165254,-1.123469,-1.092355,-0.997265,-0.978443,-0.950941,-0.927827,-0.924045,-0.943691,-0.912671,-0.958924,-0.980353,-0.969094,-0.948805,-0.928267,-0.856857,-0.854236,-0.844884,-0.765471,-0.735186,-0.696960,-0.585839,-0.552575,-0.520520,-0.487714,-0.395764,-0.366143,-0.339450,-0.388843,-0.399393,-0.423809,-0.449557,-0.535998,-0.558777,-0.630781,-0.659950,-0.727525,-0.716501,-0.762037,-0.755671,-0.818465,-0.819033,-0.878415,-0.862459,-0.899946,-0.902293,-0.968043,-0.980932,-1.006590,-1.075869,-1.060415,-1.036691,-1.029820,-1.088411,-1.102038,-1.150028,-1.111254,-1.081343,-1.147914,-1.155770,-1.147990,-1.197261,-1.218008,-1.235515,-1.319293,-1.377198,-1.429855,-1.480611,-1.494894,-1.518669,-1.574296,-1.614664,-1.640227,-1.654632,-1.545732,-1.531384,-1.534381,-1.472563,-1.473897,-1.462775,-1.392061,-1.360408,-1.318401,-1.207380,-1.111095,-1.090384,-1.024139,-0.960778,-0.948937,-0.890749,-0.880598,-0.823371,-0.760960,-0.767960,-0.739288,-0.708367,-0.683327,-0.709308
-1.346111,-1.464166,-1.565416,-1.715311,-1.756018,-1.776887,-1.764964,-1.801401,-1.869349,-1.883211,-1.808036,-1.764503,-1.675982,-1.581908,-1.406654,-1.337024,-1.207277,-1.174421,-1.078540,-1.058272,-1.029478,-0.927827,-0.924045,-0.943691,-0.987547,-1.034334,-1.055220,-1.042646,-1.021790,-1.000271,-1.001623,-0.927399,-0.919138,-0.916123,-0.810852,-0.772362,-0.737420,-0.628298,-0.596946,-0.564340,-0.551544,-0.521859,-0.493556,-0.464169,-0.547911,-0.566363,-0.586742,-0.667991,-0.686399,-0.754431,-0.782194,-0.846634,-0.833934,-0.877949,-0.871328,-0.876479,-0.935699,-0.937295,-0.979671,-0.957856,-0.960253,-1.026569,-1.040236,-1.066710,-1.075869,-1.119638,-1.095029,-1.145285,-1.145983,-1.159712,-1.208078,-1.168921,-1.195657,-1.205543,-1.213598,-1.263335,-1.254717,-1.275786,-1.293491,-1.378069,-1.437466,-1.491552,-1.544684,-1.494894,-1.518669,-1.574296,-1.614664,-1.640227,-1.582138,-1.545732,-1.531384,-1.534381,-1.472563,-1.473897,-1.462775,-1.455492,-1.422093,-1.318401,-1.264801,-1.166725,-1.144573,-1.077025,-1.012712,-1.000344,-0.941767,-0.931587,-0.874444,-0.812433,-0.767960,-0.739288,-0.708367,-0.683327,-0.648698
-1.265191,-1.377139,-1.473405,-1.620088,-1.659333,-1.679125,-1.764964,-1.801401,-1.869349,-1.883211,-1.907438,-1.862974,-1.771018,-1.673938,-1.495168,-1.422910,-1.374891,-1.256486,-1.241090,-1.138101,-1.108016,-1.004284,-0.999270,-0.943691,-0.987547,-1.034334,-1.055220,-1.042646,-1.021790,-1.072275,-1.074006,-1.000563,-0.993391,-0.991448,-0.962183,-0.847764,-0.813210,-0.779745,-0.749797,-0.717592,-0.707323,-0.677575,-0.647662,-0.614820,-0.622170,-0.708916,-0.723927,-0.799984,-0.814021,-0.816256,-0.904437,-0.906188,-0.951368,-0.935904,-0.929156,-0.992507,-0.994033,-0.996174,-1.038277,-1.015765,-1.018212,-1.085094,-1.099541,-1.126829,-1.135910,-1.178861,-1.153368,-1.203017,-1.203554,-1.275059,-1.266129,-1.226588,-1.252813,-1.263172,-1.271426,-1.321007,-1.312173,-1.333563,-1.351467,-1.378069,-1.377198,-1.429855,-1.480611,-1.494894,-1.518669,-1.574296,-1.614664,-1.640227,-1.582138,-1.545732,-1.531384,-1.534381,-1.539911,-1.473897,-1.462775,-1.455492,-1.422093,-1.377999,-1.322221,-1.222355,-1.198763,-1.129912,-1.116580,-1.051750,-1.043803,-0.982577,-0.925516,-0.915378,-0.872521,-0.847405,-0.820613,-0.800378,-0.709308
