-0.895110,-0.921139,-0.904479,-0.937024,-0.919964,-0.909927,-0.939276,-0.920652,-0.889514,-0.916863,-0.887123,-0.854973,-0.872396,-0.834716,-0.811184,-0.827386,-0.780779,-0.734693,-0.689661,-0.711998,-0.694345,-0.688084,-0.749771,-0.687036,-0.583672,-0.555703,-0.459316,-0.376428,-0.398282,-0.353345,-0.368523,-0.310744,-0.319595,-0.253671,-0.248486,-0.250960,-0.259790,-0.269809,-0.229667,-0.233069,-0.288387,-0.287984,-0.290134,-0.298848,-0.366359,-0.389962,-0.417465,-0.504373,-0.515761,-0.591996,-0.602510,-0.676934,-0.690231,-0.765139,-0.769613,-0.768460,-0.841180,-0.836844,-0.892529,-0.859070,-0.922733,-0.910421,-0.909874,-1.012000,-0.997735,-0.970829,-0.928425,-0.849655,-0.880619,-0.835175,-0.854893,-0.866564,-0.832676,-0.817782,-0.861657,-0.928070,-1.011026,-1.069259,-1.029887,-1.036172,-1.048418,-1.069265,-1.100646,-1.120931,-1.083082,-1.096985,-1.094300,-1.090022,-1.082141,-1.072589,-1.008392,-0.990093,-0.970087,-0.954063,-0.939273,-0.940694,-0.957285,-0.982666,-1.011400,-1.041805,-1.053317,-1.095106,-1.125178,-1.152925,-1.085542,-1.105708,-1.111944,-1.121509,-1.129454,-1.143918,-1.138901,-1.064019,-1.075950
-0.858064,-0.844463,-0.864851,-0.854428,-0.877148,-0.865423,-0.846786,-0.872641,-0.840096,-0.814759,-0.781835,-0.800758,-0.761091,-0.719475,-0.691845,-0.703696,-0.652669,-0.599954,-0.547898,-0.563163,-0.536248,-0.518357,-0.484724,-0.507069,-0.408806,-0.304959,-0.301592,-0.227467,-0.182627,-0.214998,-0.169950,-0.183700,-0.137204,-0.138153,-0.081828,-0.089003,-0.046777,-0.056840,-0.069333,-0.071377,-0.070069,-0.066573,-0.065318,-0.126525,-0.130101,-0.143845,-0.225189,-0.239197,-0.310933,-0.381719,-0.387120,-0.459138,-0.468799,-0.541638,-0.618147,-0.614976,-0.683192,-0.674520,-0.726164,-0.688179,-0.743750,-0.718480,-0.807392,-0.796805,-0.777340,-0.860134,-0.820739,-0.749536,-0.695489,-0.661571,-0.687311,-0.707048,-0.685088,-0.679618,-0.726852,-0.793672,-0.875858,-0.934463,-0.964017,-0.908378,-0.923486,-0.946399,-0.978627,-0.938759,-0.961461,-0.975463,-0.972344,-0.967622,-0.896917,-0.885832,-0.881269,-0.860989,-0.838490,-0.819458,-0.800815,-0.796422,-0.728772,-0.740544,-0.753022,-0.768746,-0.771925,-0.800779,-0.826744,-0.852162,-0.785055,-0.809964,-0.822552,-0.840815,-0.853614,-0.871731,-0.783670,-0.797414,-0.808468
-0.783972,-0.806126,-0.825224,-0.813129,-0.791516,-0.820919,-0.800541,-0.776618,-0.790679,-0.763707,-0.729191,-0.746544,-0.705438,-0.661855,-0.632175,-0.580006,-0.588614,-0.532584,-0.477016,-0.414327,-0.378151,-0.433493,-0.396376,-0.327102,-0.233941,-0.221378,-0.143869,-0.078506,-0.038857,-0.007478,-0.037568,0.006867,0.045187,0.035124,0.084831,0.072953,0.059730,0.102887,0.091000,0.090314,0.093671,0.099485,0.103294,0.103238,0.047092,0.040742,0.031180,-0.040314,-0.106105,-0.101350,-0.171730,-0.241342,-0.321177,-0.318137,-0.390947,-0.461491,-0.525204,-0.512197,-0.559798,-0.517289,-0.564766,-0.622510,-0.602428,-0.581609,-0.667143,-0.638743,-0.605368,-0.649418,-0.602924,-0.574769,-0.603520,-0.627289,-0.611294,-0.541454,-0.592047,-0.659275,-0.740689,-0.799668,-0.766407,-0.780583,-0.798554,-0.823533,-0.795598,-0.817311,-0.839841,-0.793179,-0.789412,-0.784022,-0.773435,-0.699076,-0.690585,-0.667332,-0.641094,-0.617549,-0.593127,-0.580013,-0.576430,-0.579130,-0.580770,-0.586707,-0.490534,-0.506453,-0.528309,-0.551399,-0.584731,-0.612802,-0.629623,-0.653687,-0.669720,-0.599545,-0.606054,-0.619677,-0.630147
-0.746926,-0.767788,-0.785596,-0.771831,-0.791516,-0.776415,-0.754296,-0.776618,-0.741262,-0.712656,-0.729191,-0.692330,-0.649785,-0.661855,-0.632175,-0.580006,-0.524559,-0.465215,-0.406134,-0.414327,-0.378151,-0.348629,-0.308027,-0.237119,-0.146509,-0.054215,-0.065008,-0.004026,0.033028,0.061695,0.094814,0.133912,0.105984,0.150642,0.195936,0.180924,0.219490,0.209372,0.251334,0.252005,0.257410,0.265544,0.271905,0.275561,0.224285,0.225330,0.223456,0.158568,0.167000,0.108927,0.043660,-0.023546,-0.099744,-0.169136,-0.163748,-0.231264,-0.288221,-0.349873,-0.393432,-0.431844,-0.385782,-0.430569,-0.397464,-0.474011,-0.446747,-0.528047,-0.497682,-0.449180,-0.417794,-0.401165,-0.435939,-0.467772,-0.463706,-0.472372,-0.524645,-0.592076,-0.605520,-0.664872,-0.700537,-0.652788,-0.673621,-0.639234,-0.673579,-0.695863,-0.657409,-0.671657,-0.667457,-0.600422,-0.588211,-0.574571,-0.563462,-0.538227,-0.443697,-0.415641,-0.385439,-0.363605,-0.347916,-0.337008,-0.322391,-0.313648,-0.302939,-0.310236,-0.329353,-0.350890,-0.384406,-0.415640,-0.436695,-0.466558,-0.485827,-0.508817,-0.517246,-0.441940,-0.451827
-0.709880,-0.729451,-0.745968,-0.730533,-0.748700,-0.731911,-0.754296,-0.728606,-0.741262,-0.712656,-0.729191,-0.692330,-0.649785,-0.661855,-0.632175,-0.580006,-0.524559,-0.465215,-0.477016,-0.414327,-0.378151,-0.348629,-0.308027,-0.237119,-0.146509,-0.054215,0.013854,0.070454,0.104913,0.130869,0.161005,0.197434,0.227578,0.266159,0.251489,0.288895,0.325996,0.315856,0.358223,0.359800,0.366569,0.376250,0.384313,0.390443,0.401478,0.409917,0.351641,0.357451,0.303552,0.319204,0.259050,0.194251,0.121688,0.054365,-0.012281,-0.077779,-0.130233,-0.187550,-0.227067,-0.260954,-0.206799,-0.238629,-0.294982,-0.258816,-0.336550,-0.306656,-0.389997,-0.349062,-0.325229,-0.314363,-0.352148,-0.388014,-0.389912,-0.403290,-0.457243,-0.457678,-0.537935,-0.597474,-0.568797,-0.588891,-0.611155,-0.577801,-0.612569,-0.574415,-0.596599,-0.550135,-0.545502,-0.539222,-0.464728,-0.450067,-0.436340,-0.409122,-0.377898,-0.348338,-0.246980,-0.219333,-0.195574,-0.175593,-0.150139,-0.131609,-0.115345,-0.114018,-0.130397,-0.150382,-0.284244,-0.317058,-0.340231,-0.372993,-0.393880,-0.418088,-0.428438,-0.441940,-0.362666
-0.709880,-0.691113,-0.706340,-0.730533,-0.705884,-0.731911,-0.754296,-0.728606,-0.741262,-0.712656,-0.729191,-0.692330,-0.705438,-0.661855,-0.632175,-0.641851,-0.588614,-0.532584,-0.477016,-0.414327,-0.457199,-0.433493,-0.308027,-0.237119,-0.146509,-0.054215,0.013854,0.070454,0.104913,0.130869,0.161005,0.197434,0.227578,0.266159,0.307041,0.342881,0.379250,0.369099,0.411668,0.413697,0.475728,0.486955,0.496721,0.505324,0.519607,0.532975,0.479825,0.490039,0.440104,0.459389,0.402644,0.339448,0.343121,0.277866,0.214919,0.152448,0.027755,-0.025226,-0.060701,-0.090064,-0.117307,-0.142659,-0.090018,-0.151218,-0.226352,-0.195961,-0.282311,-0.248943,-0.232664,-0.314363,-0.352148,-0.388014,-0.316118,-0.334208,-0.389840,-0.457678,-0.470351,-0.530076,-0.568797,-0.524994,-0.548689,-0.577801,-0.551560,-0.574415,-0.535789,-0.550135,-0.545502,-0.478022,-0.464728,-0.450067,-0.436340,-0.409122,-0.312100,-0.281035,-0.246980,-0.219333,-0.195574,-0.175593,-0.150139,-0.131609,-0.115345,-0.114018,-0.130397,-0.250636,-0.284244,-0.317058,-0.340231,-0.372993,-0.393880,-0.418088,-0.428438,-0.441940,-0.451827
-0.672834,-0.691113,-0.706340,-0.689235,-0.705884,-0.731911,-0.708051,-0.728606,-0.741262,-0.712656,-0.729191,-0.746544,-0.705438,-0.719475,-0.691845,-0.641851,-0.652669,-0.599954,-0.547898,-0.488745,-0.457199,-0.433493,-0.396376,-0.327102,-0.233941,-0.137796,-0.065008,-0.004026,0.033028,0.061695,0.161005,0.197434,0.227578,0.266159,0.307041,0.342881,0.379250,0.422341,0.411668,0.467594,0.530308,0.542308,0.609129,0.620206,0.637735,0.656034,0.608009,0.622628,0.576656,0.599574,0.546237,0.484646,0.416932,0.426867,0.366385,0.305932,0.264737,0.137098,0.105665,0.080826,0.061677,0.049282,0.012464,-0.043621,-0.116154,-0.085265,-0.174625,-0.148825,-0.232664,-0.227562,-0.268357,-0.308256,-0.316118,-0.334208,-0.389840,-0.457678,-0.470351,-0.530076,-0.568797,-0.524994,-0.548689,-0.577801,-0.551560,-0.574415,-0.596599,-0.550135,-0.545502,-0.539222,-0.526470,-0.450067,-0.436340,-0.409122,-0.377898,-0.348338,-0.316209,-0.291469,-0.271745,-0.256300,-0.236265,-0.222629,-0.302939,-0.310236,-0.329353,-0.350890,-0.384406,-0.415640,-0.533159,-0.560122,-0.577774,-0.508817,-0.517246,-0.530808,-0.540987
-0.635789,-0.652775,-0.666712,-0.689235,-0.705884,-0.687407,-0.708051,-0.728606,-0.741262,-0.763707,-0.729191,-0.746544,-0.761091,-0.719475,-0.751514,-0.703696,-0.716724,-0.667324,-0.618780,-0.563163,-0.536248,-0.518357,-0.484724,-0.417086,-0.321374,-0.221378,-0.143869,-0.078506,-0.038857,-0.007478,0.028623,0.070390,0.166781,0.208400,0.251489,0.288895,0.325996,0.422341,0.465112,0.467594,0.530308,0.597661,0.665332,0.677647,0.696800,0.717563,0.736194,0.755216,0.713209,0.669666,0.618034,0.629843,0.564553,0.501367,0.442118,0.382674,0.343731,0.299421,0.272030,0.251717,0.240660,0.145252,0.114946,0.063977,-0.005957,-0.085265,-0.066940,-0.148825,-0.140099,-0.227562,-0.268357,-0.308256,-0.316118,-0.334208,-0.389840,-0.457678,-0.537935,-0.530076,-0.568797,-0.588891,-0.548689,-0.577801,-0.612569,-0.635139,-0.596599,-0.610896,-0.606479,-0.600422,-0.588211,-0.574571,-0.499901,-0.473675,-0.443697,-0.415641,-0.385439,-0.363605,-0.347916,-0.417715,-0.408517,-0.404668,-0.396737,-0.408344,-0.528309,-0.551399,-0.584731,-0.612802,-0.629623,-0.653687,-0.669720,-0.690274,-0.694862,-0.708545,-0.630147
-0.598743,-0.614438,-0.627084,-0.647936,-0.663068,-0.687407,-0.708051,-0.728606,-0.741262,-0.763707,-0.729191,-0.746544,-0.761091,-0.777095,-0.751514,-0.765541,-0.716724,-0.667324,-0.689661,-0.637581,-0.615296,-0.603221,-0.573073,-0.507069,-0.408806,-0.304959,-0.222731,-0.152987,-0.110742,-0.076652,-0.037568,0.006867,0.045187,0.150642,0.195936,0.234910,0.325996,0.369099,0.411668,0.521491,0.584888,0.653014,0.665332,0.735088,0.755864,0.779092,0.800286,0.821510,0.781485,0.809850,0.761627,0.702442,0.638364,0.575868,0.593585,0.536159,0.501719,0.461745,0.438396,0.337162,0.330152,0.337193,0.217428,0.171575,0.104241,0.025430,-0.066940,-0.148825,-0.140099,-0.227562,-0.268357,-0.308256,-0.316118,-0.334208,-0.389840,-0.457678,-0.537935,-0.597474,-0.634667,-0.588891,-0.611155,-0.639234,-0.673579,-0.695863,-0.718220,-0.732418,-0.667457,-0.661622,-0.649952,-0.636824,-0.627024,-0.602779,-0.575295,-0.550246,-0.523897,-0.507877,-0.500258,-0.498422,-0.494643,-0.495687,-0.584331,-0.604562,-0.627787,-0.651653,-0.684893,-0.711383,-0.726088,-0.747251,-0.761667,-0.781003,-0.783670,-0.708545,-0.719308
-0.561697,-0.576100,-0.627084,-0.647936,-0.663068,-0.687407,-0.708051,-0.728606,-0.741262,-0.763707,-0.781835,-0.746544,-0.761091,-0.777095,-0.751514,-0.765541,-0.716724,-0.734693,-0.689661,-0.637581,-0.615296,-0.688084,-0.661422,-0.597053,-0.496239,-0.388540,-0.301592,-0.227467,-0.182627,-0.145825,-0.103759,-0.056655,-0.015610,0.092883,0.140383,0.234910,0.272743,0.369099,0.411668,0.521491,0.584888,0.653014,0.721536,0.792529,0.814928,0.902150,0.928470,0.887804,0.918037,0.879943,0.833424,0.775040,0.712175,0.724869,0.669318,0.612901,0.580713,0.542906,0.521579,0.422607,0.419644,0.433163,0.319910,0.279172,0.214439,0.136126,0.040746,-0.048706,-0.140099,-0.227562,-0.268357,-0.308256,-0.389912,-0.403290,-0.457243,-0.524877,-0.605520,-0.664872,-0.634667,-0.652788,-0.673621,-0.700667,-0.734588,-0.756587,-0.779030,-0.793179,-0.789412,-0.722822,-0.711694,-0.699076,-0.690585,-0.667332,-0.641094,-0.617549,-0.593127,-0.580013,-0.576430,-0.579130,-0.580770,-0.586707,-0.678128,-0.702671,-0.727266,-0.751908,-0.785055,-0.809964,-0.822552,-0.840815,-0.853614,-0.781003,-0.783670,-0.797414,-0.719308
