-2.533195,-2.415478,-2.377614,-2.344225,-2.281547,-2.202350,-2.134114,-2.087600,-2.047435,-1.922618,-1.886872,-1.880091,-1.865851,-1.860716,-1.782378,-1.795653,-1.802498,-1.836836,-1.865029,-1.790119,-1.780917,-1.761655,-1.701437,-1.620486,-1.553636,-1.445297,-1.442994,-1.432486,-1.414831,-1.389432,-1.344449,-1.218693,-1.169033,-1.118439,-1.060392,-0.925165,-0.859582,-0.736244,-0.691458,-0.660100,-0.571076,-0.558893,-0.483846,-0.470312,-0.414836,-0.411891,-0.361206,-0.362305,-0.319598,-0.322679,-0.280229,-0.293265,-0.257817,-0.267860,-0.279664,-0.296322,-0.303567,-0.311528,-0.317455,-0.337345,-0.293303,-0.308381,-0.323035,-0.321441,-0.330358,-0.337315,-0.274412,-0.276808,-0.281314,-0.271353,-0.261162,-0.241455,-0.221861,-0.182671,-0.067703,-0.035019,-0.097359,-0.077275,-0.061593,-0.059703,-0.096161,-0.253032,-0.333628,-0.473953,-0.503927,-0.533830,-0.626509,-0.639416,-0.651524,-0.709546,-0.716310,-0.709739,-0.751410,-0.728596,-0.698236,-0.705434,-0.652855,-0.668776,-0.681513,-0.695372,-0.665857,-0.694539,-0.725125,-0.766636,-0.809120,-0.806680,-0.848135,-0.893547,-0.901921,-0.960655,-1.044058,-1.101140,-1.214411
-2.332277,-2.315115,-2.278547,-2.246052,-2.185835,-2.109434,-2.043716,-1.999071,-1.960809,-1.922618,-1.886872,-1.880091,-1.783370,-1.778216,-1.782378,-1.795653,-1.802498,-1.836836,-1.776104,-1.790119,-1.780917,-1.761655,-1.701437,-1.620486,-1.553636,-1.445297,-1.442994,-1.432486,-1.414831,-1.389432,-1.344449,-1.295445,-1.169033,-1.118439,-1.060392,-0.991958,-0.859582,-0.797876,-0.691458,-0.660100,-0.627198,-0.558893,-0.537365,-0.470312,-0.466343,-0.411891,-0.410981,-0.362305,-0.367963,-0.370820,-0.328342,-0.341706,-0.355655,-0.366721,-0.380370,-0.398550,-0.408539,-0.420269,-0.430125,-0.395945,-0.414218,-0.434112,-0.388526,-0.390588,-0.330358,-0.337315,-0.274412,-0.276808,-0.200627,-0.188719,-0.176399,-0.155138,-0.134065,-0.092553,-0.067703,-0.035019,-0.004993,-0.077275,-0.061593,-0.059703,-0.186235,-0.253032,-0.414573,-0.473953,-0.575093,-0.601357,-0.691350,-0.702005,-0.774359,-0.769829,-0.776341,-0.828699,-0.810501,-0.845805,-0.814217,-0.819537,-0.821383,-0.778997,-0.790085,-0.802020,-0.823785,-0.851552,-0.881263,-0.923064,-0.913796,-0.964741,-1.005565,-1.050732,-1.059580,-1.117814,-1.203467,-1.264326,-1.381553
-2.131359,-2.114391,-2.080413,-2.049704,-1.994413,-2.016519,-1.953319,-1.910543,-1.874182,-1.837880,-1.803611,-1.797080,-1.783370,-1.778216,-1.782378,-1.795653,-1.802498,-1.750149,-1.776104,-1.790119,-1.780917,-1.761655,-1.701437,-1.620486,-1.553636,-1.445297,-1.442994,-1.432486,-1.414831,-1.389432,-1.344449,-1.295445,-1.243674,-1.118439,-1.060392,-0.991958,-0.923639,-0.859507,-0.751024,-0.718183,-0.683320,-0.613745,-0.590885,-0.522726,-0.517849,-0.462522,-0.460756,-0.411229,-0.416328,-0.418962,-0.424569,-0.438588,-0.453493,-0.515012,-0.531430,-0.500778,-0.513510,-0.529010,-0.486460,-0.454544,-0.414218,-0.434112,-0.388526,-0.321441,-0.330358,-0.263025,-0.274412,-0.276808,-0.281314,-0.271353,-0.261162,-0.241455,-0.221861,-0.182671,-0.158795,-0.127568,-0.189725,-0.171019,-0.154611,-0.243788,-0.276310,-0.424032,-0.495519,-0.625455,-0.646258,-0.736412,-0.756191,-0.827181,-0.835777,-0.890394,-0.896402,-0.947658,-0.928682,-0.963014,-0.930198,-0.933640,-0.933734,-0.944329,-0.952944,-0.961991,-0.981712,-1.008566,-1.037400,-1.027349,-1.070810,-1.122802,-1.162994,-1.207917,-1.217239,-1.274974,-1.309739,-1.427512,-1.492980
-1.930441,-1.913666,-1.981345,-1.951531,-1.898702,-1.830688,-1.772524,-1.733486,-1.700928,-1.753143,-1.720350,-1.714069,-1.700889,-1.695715,-1.699580,-1.711871,-1.717916,-1.750149,-1.776104,-1.790119,-1.780917,-1.761655,-1.701437,-1.620486,-1.553636,-1.530315,-1.442994,-1.432486,-1.414831,-1.389432,-1.344449,-1.295445,-1.243674,-1.190596,-1.129957,-1.058750,-0.987697,-0.859507,-0.810591,-0.776265,-0.739441,-0.723448,-0.644405,-0.627555,-0.569356,-0.563785,-0.560306,-0.509078,-0.513057,-0.563386,-0.568909,-0.583912,-0.600250,-0.613873,-0.632136,-0.603006,-0.565996,-0.529010,-0.486460,-0.454544,-0.414218,-0.434112,-0.388526,-0.390588,-0.402260,-0.411604,-0.425952,-0.433172,-0.362000,-0.353988,-0.345926,-0.327773,-0.309656,-0.362907,-0.340979,-0.312667,-0.282090,-0.358506,-0.340648,-0.335830,-0.456459,-0.509531,-0.576465,-0.701205,-0.788588,-0.803939,-0.885874,-0.889770,-0.958612,-1.010960,-1.016463,-1.066618,-1.105955,-1.080223,-1.104169,-1.104794,-1.102262,-1.054550,-1.061517,-1.068639,-1.086998,-1.113242,-1.141492,-1.183776,-1.227825,-1.280863,-1.267947,-1.312707,-1.322344,-1.327360,-1.416012,-1.481908,-1.548694
-1.729523,-1.813304,-1.783211,-1.755184,-1.707280,-1.737772,-1.682126,-1.644957,-1.614302,-1.583669,-1.637089,-1.631058,-1.618408,-1.613215,-1.616783,-1.628089,-1.717916,-1.750149,-1.776104,-1.790119,-1.780917,-1.761655,-1.701437,-1.620486,-1.553636,-1.530315,-1.442994,-1.432486,-1.414831,-1.389432,-1.344449,-1.295445,-1.243674,-1.190596,-1.129957,-1.058750,-0.987697,-0.921138,-0.870158,-0.834348,-0.795563,-0.778300,-0.751444,-0.679969,-0.672369,-0.665047,-0.659856,-0.655851,-0.658151,-0.659669,-0.713250,-0.729235,-0.698088,-0.712734,-0.682489,-0.654120,-0.618482,-0.583380,-0.542795,-0.513144,-0.535134,-0.559843,-0.519510,-0.528882,-0.546063,-0.560183,-0.577493,-0.511355,-0.523374,-0.519256,-0.515452,-0.500408,-0.485246,-0.453024,-0.432070,-0.497766,-0.466822,-0.452249,-0.526684,-0.519915,-0.546534,-0.595031,-0.738356,-0.776956,-0.859754,-0.938993,-0.950716,-1.014947,-1.081447,-1.131526,-1.196554,-1.185578,-1.224136,-1.256037,-1.278141,-1.275949,-1.270790,-1.274993,-1.278662,-1.281934,-1.297568,-1.322594,-1.297630,-1.340204,-1.332501,-1.386237,-1.372900,-1.365102,-1.374897,-1.432133,-1.469148,-1.536303,-1.604408
-1.629064,-1.612579,-1.585076,-1.657010,-1.611569,-1.551941,-1.591729,-1.556428,-1.527675,-1.498932,-1.553828,-1.548047,-1.535927,-1.530715,-1.533986,-1.628089,-1.633335,-1.663462,-1.687178,-1.699511,-1.689714,-1.670172,-1.611439,-1.532764,-1.467966,-1.445297,-1.442994,-1.432486,-1.414831,-1.389432,-1.344449,-1.295445,-1.243674,-1.190596,-1.129957,-1.058750,-1.051754,-0.982770,-0.929725,-0.892430,-0.851685,-0.833151,-0.804963,-0.784798,-0.723875,-0.715678,-0.759406,-0.753700,-0.754880,-0.755952,-0.761363,-0.777676,-0.747007,-0.712734,-0.732842,-0.705233,-0.670968,-0.637751,-0.655465,-0.630344,-0.656050,-0.685574,-0.715986,-0.736324,-0.689866,-0.708762,-0.653263,-0.667720,-0.684748,-0.684525,-0.684979,-0.673042,-0.660836,-0.633260,-0.614254,-0.590316,-0.559188,-0.639736,-0.619702,-0.704000,-0.726683,-0.766030,-0.900247,-0.928457,-1.002084,-1.006521,-1.080399,-1.140123,-1.204282,-1.252092,-1.316615,-1.364017,-1.401408,-1.431850,-1.394121,-1.390052,-1.383141,-1.385214,-1.387234,-1.441906,-1.455495,-1.427270,-1.453767,-1.444489,-1.437177,-1.438924,-1.425377,-1.417497,-1.427450,-1.432133,-1.522285,-1.590698,-1.604408
-1.428146,-1.512217,-1.486009,-1.460663,-1.515857,-1.459025,-1.410934,-1.467900,-1.441048,-1.414195,-1.470567,-1.465035,-1.453447,-1.530715,-1.533986,-1.544307,-1.548753,-1.663462,-1.687178,-1.699511,-1.689714,-1.670172,-1.611439,-1.532764,-1.467966,-1.445297,-1.442994,-1.432486,-1.414831,-1.389432,-1.344449,-1.295445,-1.243674,-1.190596,-1.129957,-1.125542,-1.051754,-0.982770,-0.929725,-0.892430,-0.851685,-0.833151,-0.858483,-0.837212,-0.826888,-0.816940,-0.809181,-0.802624,-0.803244,-0.804094,-0.809477,-0.777676,-0.795926,-0.811595,-0.783195,-0.756347,-0.775940,-0.800862,-0.768135,-0.806143,-0.837424,-0.874171,-0.846970,-0.874618,-0.833668,-0.857342,-0.880575,-0.824084,-0.846122,-0.849794,-0.854505,-0.845677,-0.836426,-0.813495,-0.796438,-0.775414,-0.743920,-0.827223,-0.805739,-0.796042,-0.906833,-0.937029,-1.062139,-1.079958,-1.144415,-1.209102,-1.274923,-1.327888,-1.327117,-1.372657,-1.436676,-1.482977,-1.519590,-1.549059,-1.568093,-1.561206,-1.551669,-1.550546,-1.495807,-1.495230,-1.508138,-1.479608,-1.505813,-1.548774,-1.541854,-1.544298,-1.530330,-1.522287,-1.480003,-1.484520,-1.522285,-1.590698,-1.604408
-1.327687,-1.311492,-1.386942,-1.362490,-1.324435,-1.366110,-1.320536,-1.290843,-1.354421,-1.329457,-1.304045,-1.382024,-1.370966,-1.448215,-1.451189,-1.460525,-1.548753,-1.576774,-1.598253,-1.699511,-1.689714,-1.670172,-1.611439,-1.532764,-1.467966,-1.445297,-1.442994,-1.432486,-1.414831,-1.389432,-1.344449,-1.295445,-1.243674,-1.262754,-1.199522,-1.125542,-1.051754,-0.982770,-0.989292,-0.950513,-0.907806,-0.888003,-0.858483,-0.889626,-0.878395,-0.867571,-0.858956,-0.851549,-0.851609,-0.852236,-0.857590,-0.874558,-0.844845,-0.861025,-0.883902,-0.858575,-0.880911,-0.909603,-0.937140,-0.923343,-0.958339,-0.999902,-1.043446,-1.012912,-1.049373,-1.080210,-1.032115,-1.058631,-1.088182,-1.097697,-1.024031,-1.018312,-0.924221,-0.903613,-0.887529,-0.867964,-0.928652,-0.920967,-0.991775,-0.980127,-1.086982,-1.108028,-1.143085,-1.231460,-1.286745,-1.344157,-1.404606,-1.453065,-1.449952,-1.493223,-1.556737,-1.601936,-1.637771,-1.724873,-1.742064,-1.732361,-1.720197,-1.660768,-1.604380,-1.548553,-1.508138,-1.479608,-1.505813,-1.548774,-1.594192,-1.596985,-1.582807,-1.574682,-1.532556,-1.536906,-1.522285,-1.590698,-1.604408
-1.227228,-1.311492,-1.287874,-1.264316,-1.228724,-1.180279,-1.230139,-1.202314,-1.181168,-1.244720,-1.220785,-1.299013,-1.288485,-1.365714,-1.368392,-1.376743,-1.464172,-1.490087,-1.598253,-1.608903,-1.598512,-1.670172,-1.611439,-1.532764,-1.467966,-1.445297,-1.442994,-1.432486,-1.414831,-1.389432,-1.344449,-1.295445,-1.318314,-1.262754,-1.199522,-1.125542,-1.051754,-1.044401,-0.989292,-0.950513,-0.963928,-0.942855,-0.912002,-0.942041,-0.929901,-0.918203,-0.958506,-0.949397,-0.948338,-0.948519,-0.953817,-0.922999,-0.942683,-0.910456,-0.934255,-0.960803,-0.985883,-1.018344,-1.049810,-1.099142,-1.139713,-1.188498,-1.174430,-1.220354,-1.265077,-1.228789,-1.259426,-1.293178,-1.249556,-1.262965,-1.193558,-1.190947,-1.187606,-1.083848,-1.069713,-1.053063,-1.113383,-1.108454,-1.084793,-1.164212,-1.177057,-1.279027,-1.304976,-1.382961,-1.429076,-1.479211,-1.469447,-1.515654,-1.572787,-1.613789,-1.676798,-1.720896,-1.755952,-1.842082,-1.858045,-1.846464,-1.832549,-1.770989,-1.712952,-1.655201,-1.560781,-1.531946,-1.557859,-1.548774,-1.594192,-1.596985,-1.582807,-1.574682,-1.532556,-1.536906,-1.522285,-1.590698,-1.604408
-1.227228,-1.211129,-1.188807,-1.166143,-1.133013,-1.087363,-1.139741,-1.113785,-1.094541,-1.159983,-1.137524,-1.216002,-1.206004,-1.283214,-1.285594,-1.292961,-1.379591,-1.403399,-1.509328,-1.518295,-1.598512,-1.578690,-1.521442,-1.445042,-1.467966,-1.445297,-1.442994,-1.432486,-1.414831,-1.389432,-1.344449,-1.372196,-1.318314,-1.262754,-1.269086,-1.192335,-1.115812,-1.044401,-1.048858,-1.008595,-1.020050,-0.997706,-0.965522,-0.994455,-0.981408,-0.968834,-1.008282,-0.998322,-0.996703,-0.996660,-1.001931,-0.971441,-0.991602,-1.009317,-1.034961,-1.063031,-1.090855,-1.127085,-1.162480,-1.216342,-1.260629,-1.314230,-1.370905,-1.427795,-1.408880,-1.451658,-1.486738,-1.527725,-1.491616,-1.510868,-1.447848,-1.449899,-1.450992,-1.444319,-1.434080,-1.330711,-1.298115,-1.295941,-1.270830,-1.348296,-1.357206,-1.450026,-1.547813,-1.534462,-1.571407,-1.546738,-1.599130,-1.640830,-1.695623,-1.674072,-1.736829,-1.780376,-1.874134,-1.900686,-1.916035,-1.903515,-1.888724,-1.826100,-1.821525,-1.708525,-1.666066,-1.636622,-1.557859,-1.548774,-1.489515,-1.491611,-1.477854,-1.469892,-1.480003,-1.484520,-1.522285,-1.536303,-1.548694
