13,9,7,4,0,-3,-4,-6,-9,-11,-12,-13,-13,-11,-9
14,10,7,5,0,-2,-5,-9,-12,-15,-16,-15,-12,-9,-4
14,11,8,5,0,-3,-7,-11,-15,-16,-14,-11,-7,-3,2
14,11,8,5,-1,-4,-8,-13,-15,-13,-10,-7,-3,2,7
14,11,8,5,-2,-4,-9,-12,-12,-10,-7,-4,0,5,10
12,11,7,4,-2,-4,-8,-10,-9,-8,-6,-2,3,8,13
11,10,7,4,-2,-4,-7,-8,-8,-7,-5,0,6,11,15
10,9,7,4,-1,-3,-5,-6,-6,-6,-2,3,8,12,15
9,8,7,5,0,-1,-3,-4,-5,-4,1,6,10,13,15
8,8,7,6,2,1,-1,-2,-2,0,4,9,11,13,14
7,8,7,8,5,4,1,1,1,4,8,11,12,13,14
7,7,8,9,8,7,5,5,5,8,11,13,12,13,13
7,8,8,10,11,11,9,9,10,12,13,13,13,12,13
7,8,9,11,13,14,13,13,14,15,14,13,12,12,12
9,9,10,11,15,17,17,17,16,16,15,13,11,11,10
