3,1,-1,-3,-5,-6,-8,-9,-11,-11,-11,-10,-10,-10,-10
4,2,-1,-3,-4,-6,-8,-10,-11,-12,-13,-12,-12,-13,-14
5,2,0,-2,-4,-5,-7,-9,-11,-13,-13,-13,-14,-15,-16
6,4,1,-1,-2,-4,-6,-8,-10,-12,-13,-13,-14,-15,-16
7,5,3,1,-1,-3,-5,-7,-9,-10,-11,-12,-13,-15,-16
9,7,5,3,1,-1,-3,-5,-6,-8,-9,-10,-12,-13,-14
11,9,7,6,4,2,0,-2,-4,-6,-7,-8,-9,-11,-12
12,11,10,8,6,4,2,1,-1,-3,-4,-5,-6,-8,-9
14,14,13,11,10,8,6,4,2,1,-1,-2,-3,-5,-6
16,16,15,14,13,11,9,8,6,4,3,2,0,-1,-2
17,18,18,17,16,15,13,11,10,8,7,6,4,3,2
19,20,20,20,20,19,17,16,14,13,11,10,9,7,6
20,21,22,23,23,22,21,20,19,17,16,14,13,12,11
20,23,24,25,26,26,25,24,23,22,21,20,19,18,17
21,23,26,27,28,29,29,29,28,28,27,26,25,24,23
