-2,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-1,-1,-1,-1
-2,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1
-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1
-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3
-2,-2,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-4,-4
-1,-1,-1,-2,-2,-3,-3,-4,-4,-4,-5,-5,-5,-5,-5
-1,-1,-1,-2,-2,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5
0,0,-1,-1,-2,-2,-3,-4,-4,-4,-5,-5,-5,-5,-5
1,1,0,0,-1,-2,-2,-3,-3,-4,-4,-4,-4,-4,-3
3,2,2,1,0,0,-1,-1,-2,-2,-2,-2,-2,-2,-2
5,4,4,3,2,2,1,1,0,0,0,0,0,0,1
7,7,6,5,5,4,4,3,3,3,3,3,3,3,4
10,9,9,8,8,8,7,7,7,7,7,7,7,7,8
13,13,12,12,12,12,11,11,11,11,11,11,12,12,12
16,16,16,16,16,16,16,16,16,16,16,16,17,17,17
