7,5,4,3,1,0,-2,-3,-4,-4,-4,-4,-4,-4,-3
3,2,0,-1,-3,-4,-5,-7,-8,-8,-9,-9,-8,-8,-7
0,-2,-3,-5,-6,-8,-9,-11,-12,-13,-13,-12,-12,-11,-10
-3,-5,-6,-8,-10,-11,-13,-15,-16,-16,-16,-15,-14,-13,-12
-6,-8,-10,-11,-13,-15,-17,-18,-18,-18,-17,-16,-14,-12,-11
-9,-11,-12,-14,-16,-18,-19,-19,-18,-17,-15,-12,-10,-7,-5
-11,-13,-14,-16,-17,-18,-18,-17,-16,-13,-11,-7,-4,-1,2
-13,-14,-15,-16,-17,-17,-15,-14,-12,-9,-6,-2,2,5,8
-13,-13,-14,-14,-14,-13,-11,-9,-7,-4,0,4,7,10,12
-11,-11,-11,-10,-9,-7,-6,-4,-1,2,6,9,12,13,14
-6,-6,-6,-4,-3,-1,1,3,5,8,11,14,15,16,16
1,1,2,4,5,7,8,10,12,14,16,18,18,19,19
11,11,11,12,14,15,16,17,19,20,21,22,22,22,22
22,21,21,22,22,23,24,24,25,26,26,26,27,27,27
31,31,31,31,31,31,31,31,32,32,32,32,32,33,33
