2,0,-2,-4,-6,-7,-8,-8,-9,-10,-10,-10,-9,-8,-7
1,-1,-3,-5,-7,-8,-8,-9,-9,-10,-10,-9,-8,-7,-5
-1,-2,-4,-6,-7,-8,-9,-9,-10,-10,-9,-8,-7,-5,-3
-2,-3,-5,-7,-8,-8,-9,-10,-10,-9,-8,-6,-4,-2,0
-3,-4,-6,-7,-8,-9,-9,-10,-9,-8,-6,-4,-2,0,2
-4,-5,-7,-8,-9,-9,-9,-9,-8,-6,-3,-1,0,2,4
-4,-6,-7,-8,-9,-9,-8,-7,-5,-3,-1,0,1,3,5
-5,-6,-7,-8,-8,-8,-7,-5,-3,-1,0,1,2,5,7
-5,-6,-7,-7,-7,-6,-5,-3,-1,0,1,2,4,6,9
-4,-5,-5,-5,-5,-4,-3,-1,1,1,2,4,6,9,11
-3,-3,-3,-3,-3,-2,-1,1,2,2,4,6,8,11,13
-1,-1,-1,-1,0,0,1,2,3,4,6,9,11,13,15
1,1,2,2,3,3,4,5,6,7,9,12,14,15,15
3,4,5,6,6,7,7,8,9,11,13,15,16,16,15
5,7,8,9,10,11,11,12,13,15,16,17,17,16,15
