21,18,15,12,8,5,1,-3,-6,-7,-5,-4,-3,-4,-4
18,15,12,9,6,2,-2,-6,-8,-8,-7,-6,-6,-5,-5
15,13,9,6,3,0,-5,-8,-9,-9,-9,-9,-9,-8,-7
12,10,7,4,1,-3,-7,-10,-11,-11,-12,-13,-13,-12,-9
9,7,4,1,-2,-6,-9,-11,-12,-12,-14,-15,-15,-14,-12
7,4,2,-1,-4,-8,-11,-12,-12,-13,-14,-15,-15,-14,-13
4,2,0,-3,-6,-9,-11,-11,-11,-12,-13,-12,-11,-9,-8
2,0,-2,-4,-7,-10,-11,-10,-10,-10,-9,-7,-4,-1,1
1,-1,-3,-5,-8,-10,-10,-9,-7,-6,-3,1,6,10,12
-1,-2,-3,-5,-8,-9,-8,-6,-3,1,7,12,17,20,21
-1,-2,-3,-5,-6,-6,-5,-2,3,10,17,22,25,25,24
-2,-2,-3,-3,-3,-3,0,4,11,19,24,26,26,25,23
-3,-2,-2,-1,0,3,7,13,19,24,25,25,24,22,20
-3,-2,-1,1,4,9,14,19,22,23,23,22,22,20,19
-3,-2,1,4,8,13,17,19,19,20,20,20,20,19,18
