4,2,1,1,0,-1,-1,-1,-2,-3,-3,-4,-3,-2,-1
1,-1,-1,-2,-3,-4,-4,-5,-6,-7,-8,-8,-7,-5,-3
-2,-3,-3,-5,-5,-6,-7,-8,-10,-11,-12,-12,-10,-9,-8
-4,-5,-5,-6,-7,-8,-9,-12,-14,-15,-16,-16,-15,-13,-12
-5,-5,-6,-7,-8,-9,-11,-14,-16,-18,-19,-19,-19,-18,-16
-5,-4,-5,-7,-9,-10,-12,-14,-17,-19,-20,-21,-21,-20,-19
-3,-1,-2,-5,-7,-9,-10,-11,-13,-15,-17,-18,-19,-20,-21
0,3,3,-1,-5,-7,-7,-7,-7,-8,-9,-10,-11,-13,-15
3,5,6,4,-1,-4,-5,-4,-3,-3,-2,-1,-1,-2,-3
3,6,7,7,3,-1,-2,-2,-1,0,2,4,6,7,8
2,4,6,8,7,3,1,1,2,3,5,8,11,14,16
1,2,5,8,9,7,4,4,5,6,9,12,15,18,20
0,1,3,7,9,8,6,5,6,8,11,14,17,19,21
-1,0,2,5,7,7,6,5,6,10,12,14,16,18,19
-2,-1,1,3,5,6,5,5,8,11,12,13,14,15,16
