-4,-6,-8,-9,-10,-11,-12,-13,-14,-14,-15,-15,-15,-15,-14
-8,-9,-11,-12,-13,-14,-15,-16,-16,-17,-17,-18,-17,-16,-14
-10,-12,-13,-14,-15,-16,-17,-18,-19,-19,-19,-19,-17,-15,-11
-13,-14,-15,-17,-18,-19,-20,-20,-21,-21,-19,-17,-14,-10,-5
-15,-16,-17,-19,-20,-21,-22,-22,-22,-20,-17,-13,-8,-3,0
-16,-17,-19,-20,-21,-22,-23,-22,-20,-16,-11,-6,-2,1,2
-17,-18,-19,-21,-23,-23,-22,-19,-14,-9,-5,-1,1,3,4
-17,-18,-20,-22,-23,-21,-18,-13,-8,-4,-1,1,3,5,6
-16,-18,-20,-21,-20,-17,-12,-8,-5,-2,1,3,5,7,8
-15,-18,-19,-19,-16,-12,-8,-5,-2,0,3,5,7,8,10
-14,-16,-17,-14,-11,-7,-4,-2,0,3,5,7,9,10,12
-11,-13,-12,-9,-6,-4,-1,1,3,6,8,10,12,13,14
-8,-8,-6,-4,-2,0,2,4,6,9,11,13,15,16,18
-3,-2,-1,1,2,4,6,7,9,12,14,16,18,19,21
3,4,5,6,7,8,9,10,12,15,17,19,20,22,22
