-5,-7,-8,-9,-11,-12,-13,-14,-14,-13,-11,-9,-6,-4,-1
-8,-9,-11,-13,-14,-15,-16,-17,-16,-14,-12,-9,-6,-3,0
-10,-11,-13,-15,-17,-18,-19,-18,-16,-14,-12,-8,-5,-2,1
-11,-13,-15,-18,-19,-20,-20,-18,-16,-13,-10,-7,-3,-1,2
-13,-15,-17,-19,-20,-20,-19,-16,-13,-10,-8,-5,-2,0,4
-13,-15,-17,-19,-20,-19,-16,-12,-9,-7,-6,-4,-2,2,6
-13,-15,-17,-18,-19,-17,-13,-9,-6,-6,-5,-3,0,4,8
-11,-13,-15,-16,-16,-14,-9,-6,-6,-6,-4,-1,2,6,11
-9,-10,-12,-12,-12,-8,-6,-5,-5,-3,-1,2,5,9,13
-6,-7,-7,-8,-6,-4,-3,-3,-2,0,2,5,8,12,15
-2,-2,-3,-2,-2,-1,-1,0,2,4,6,9,12,15,18
2,2,2,3,3,3,3,4,6,8,10,13,16,18,20
7,7,7,8,8,8,8,9,11,13,15,18,20,21,22
11,12,12,13,13,13,14,15,17,19,21,23,24,24,25
16,17,18,18,19,19,20,22,23,25,26,27,27,28,28
