-12,-15,-17,-19,-23,-27,-31,-33,-34,-32,-30,-27,-23,-18,-14
-13,-15,-18,-21,-25,-29,-32,-33,-32,-30,-27,-23,-19,-15,-10
-14,-16,-19,-23,-27,-30,-31,-31,-29,-27,-24,-20,-16,-12,-7
-14,-16,-19,-24,-27,-29,-29,-28,-26,-23,-20,-17,-13,-9,-3
-13,-16,-19,-23,-26,-27,-26,-25,-23,-20,-17,-14,-9,-4,1
-13,-15,-19,-22,-23,-23,-23,-21,-19,-16,-13,-9,-5,0,6
-11,-14,-17,-19,-20,-20,-19,-17,-15,-12,-9,-5,0,5,11
-10,-12,-14,-16,-16,-16,-15,-13,-11,-8,-4,0,4,9,15
-8,-10,-11,-12,-12,-11,-10,-8,-6,-3,1,5,9,13,18
-6,-6,-7,-8,-7,-7,-5,-3,-1,2,6,10,13,17,22
-3,-3,-3,-3,-2,-1,0,2,5,8,11,14,18,22,26
0,0,1,2,3,4,6,8,11,14,16,19,22,26,30
3,4,5,7,9,10,12,15,17,20,22,25,28,31,35
6,7,10,12,15,17,19,21,24,26,28,31,33,36,39
8,11,14,17,20,23,25,28,30,32,34,36,38,40,42
