16,12,8,6,3,0,-3,-5,-5,-4,0,3,3,4,7
13,9,6,3,0,-3,-5,-7,-7,-5,-1,0,1,5,10
10,7,4,1,-2,-5,-7,-8,-8,-6,-4,-3,1,7,14
8,5,2,0,-3,-6,-7,-9,-9,-9,-7,-3,3,10,18
6,3,1,-1,-4,-6,-8,-10,-11,-10,-7,-1,5,13,20
6,3,0,-1,-4,-6,-8,-10,-11,-9,-5,1,8,14,19
5,3,1,-1,-3,-5,-7,-9,-9,-6,-2,3,9,14,17
6,4,1,0,-2,-4,-6,-7,-6,-3,1,5,10,13,15
6,5,3,1,-1,-2,-3,-4,-2,0,3,7,10,12,13
7,6,4,3,1,0,0,0,1,3,6,8,10,11,11
8,7,6,5,4,3,3,3,5,6,8,9,10,9,10
8,9,7,7,6,6,6,6,7,9,10,10,10,8,8
8,9,9,8,9,9,9,9,10,11,11,11,10,8,7
7,9,10,9,10,11,11,12,12,13,13,12,10,7,6
7,9,10,10,12,13,13,14,14,14,14,13,10,7,4
