-3,-5,-6,-7,-8,-9,-10,-10,-10,-11,-11,-11,-11,-10,-10
-5,-6,-8,-9,-10,-10,-11,-11,-11,-11,-11,-11,-11,-10,-10
-6,-7,-9,-10,-10,-11,-11,-11,-11,-11,-11,-10,-10,-9,-9
-6,-8,-9,-10,-10,-11,-11,-11,-11,-10,-10,-9,-9,-8,-7
-6,-7,-9,-9,-10,-10,-10,-10,-9,-9,-8,-8,-7,-7,-6
-6,-7,-8,-9,-9,-9,-8,-8,-8,-7,-7,-6,-6,-5,-5
-5,-6,-7,-7,-7,-7,-6,-6,-6,-6,-5,-5,-4,-4,-3
-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2,-2
0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,0
3,3,3,2,2,2,1,1,1,0,0,1,1,1,2
6,6,6,6,6,5,5,4,4,4,4,4,4,4,4
8,10,10,10,10,10,9,9,9,8,8,8,8,7,7
11,12,13,14,14,14,14,14,13,13,12,12,11,11,10
15,16,16,17,18,18,18,18,18,17,17,16,15,14,13
22,22,22,22,22,22,22,22,22,21,20,19,18,17,16
