35,34,33,33,32,31,29,28,27,25,24,22,21,21,20
30,30,29,28,27,26,25,23,22,21,19,18,17,17,16
26,25,24,23,22,21,20,19,17,16,15,14,13,13,13
21,20,19,18,17,16,15,14,13,12,11,10,10,10,10
16,15,14,13,12,12,11,10,9,8,7,7,7,7,7
11,10,9,9,8,8,8,7,6,5,5,4,4,4,5
6,6,5,5,5,5,4,4,3,3,2,2,2,2,2
2,2,2,2,2,2,2,1,1,1,0,0,0,0,0
0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2
-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
-4,-4,-4,-4,-5,-5,-6,-6,-6,-5,-5,-5,-5,-5,-4
-4,-5,-5,-6,-7,-7,-8,-8,-8,-8,-8,-7,-7,-6,-6
-4,-4,-5,-7,-8,-9,-10,-11,-11,-11,-10,-9,-9,-8,-7
-1,-3,-4,-7,-8,-10,-11,-12,-13,-13,-12,-11,-10,-9,-8
2,0,-2,-4,-7,-9,-11,-12,-13,-13,-12,-11,-10,-9,-8
