39,40,41,41,41,41,40,39,38,37,36,35,34,33,33
37,37,37,37,37,36,35,34,32,31,30,29,28,27,27
34,34,34,33,32,31,30,28,27,26,25,24,23,22,22
31,31,30,29,28,26,25,23,22,21,19,18,18,17,17
28,27,26,25,23,21,20,18,17,15,14,13,13,12,12
24,23,22,20,18,17,15,13,12,10,9,8,8,8,8
21,19,17,15,14,12,10,8,7,5,4,3,3,3,4
17,15,13,11,9,7,5,3,2,1,0,-1,-1,0,0
13,11,9,7,4,2,1,-1,-2,-3,-4,-4,-4,-4,-3
10,7,5,3,0,-2,-3,-5,-6,-7,-8,-8,-8,-7,-6
7,4,1,-1,-4,-6,-7,-8,-9,-10,-10,-11,-10,-10,-9
4,1,-2,-5,-7,-9,-10,-11,-11,-12,-13,-13,-13,-12,-12
1,-2,-5,-8,-10,-11,-12,-12,-13,-14,-14,-15,-15,-15,-14
-2,-5,-8,-10,-12,-13,-13,-13,-14,-15,-16,-17,-17,-17,-16
-4,-7,-10,-12,-13,-14,-14,-14,-16,-17,-18,-19,-19,-19,-18
