9,6,4,3,1,0,-2,-3,-4,-4,-2,0,2,3,5
7,5,3,2,0,-2,-4,-5,-6,-6,-4,-3,-1,-1,1
7,5,3,1,-1,-4,-6,-7,-7,-7,-5,-4,-4,-4,-3
6,4,3,1,-2,-5,-8,-9,-9,-8,-6,-5,-5,-6,-6
7,5,3,1,-2,-5,-8,-10,-9,-8,-6,-5,-6,-8,-8
8,6,4,2,-1,-4,-7,-8,-9,-8,-6,-5,-6,-8,-9
9,8,5,3,1,-2,-4,-6,-6,-6,-6,-5,-6,-8,-9
11,9,7,5,3,1,-1,-2,-3,-4,-4,-5,-6,-7,-8
14,12,10,7,5,4,2,1,0,-1,-2,-3,-4,-6,-7
16,14,12,10,8,7,6,4,3,2,1,0,-2,-3,-5
20,18,15,13,11,10,9,7,6,5,4,3,1,0,-2
24,21,19,17,15,14,13,11,10,9,8,7,5,3,1
28,25,23,20,19,18,16,15,13,13,12,11,10,7,5
33,30,27,24,23,22,20,19,17,17,17,16,15,12,10
38,34,31,29,27,26,24,23,22,21,21,22,20,17,14
