-6,-8,-11,-14,-16,-18,-19,-20,-20,-21,-21,-22,-21,-21,-20
-7,-9,-12,-14,-17,-19,-20,-21,-22,-22,-23,-23,-23,-22,-22
-8,-10,-12,-14,-16,-18,-19,-20,-21,-22,-23,-23,-23,-23,-23
-7,-9,-10,-12,-14,-16,-17,-18,-19,-20,-20,-21,-21,-21,-22
-6,-8,-9,-10,-11,-13,-14,-15,-16,-16,-17,-18,-18,-18,-19
-5,-6,-7,-8,-9,-9,-10,-11,-12,-12,-13,-13,-14,-14,-15
-3,-4,-4,-5,-5,-6,-7,-7,-8,-8,-9,-9,-9,-10,-11
0,-1,-1,-2,-2,-3,-3,-4,-4,-4,-5,-5,-5,-6,-6
3,2,2,1,1,1,0,0,0,-1,-1,-1,-2,-2,-3
6,5,5,5,4,4,4,3,3,3,2,2,2,1,1
9,9,9,8,8,7,7,6,6,6,5,5,4,4,4
12,12,12,12,12,11,11,10,10,9,8,8,8,8,8
15,15,15,15,15,15,15,15,14,14,13,12,12,12,12
18,18,18,18,18,19,19,19,19,18,18,18,17,17,17
21,21,21,21,21,22,22,22,22,22,22,22,22,22,22
