27,24,20,16,12,8,4,0,-4,-7,-9,-10,-10,-10,-9
22,19,15,12,7,3,-1,-5,-9,-11,-12,-12,-11,-9,-8
18,15,11,7,3,-1,-6,-9,-12,-13,-12,-10,-8,-6,-5
14,11,7,3,-1,-5,-10,-13,-13,-12,-9,-7,-4,-2,-1
10,7,4,0,-4,-8,-12,-14,-12,-10,-6,-4,-2,0,2
7,4,1,-2,-6,-11,-13,-13,-11,-7,-4,-2,0,2,5
4,2,-1,-4,-8,-11,-13,-12,-8,-5,-2,1,3,6,8
2,0,-3,-6,-9,-11,-11,-9,-5,-2,0,3,7,10,12
0,-2,-4,-6,-8,-9,-7,-4,-2,0,3,7,11,14,16
-2,-4,-5,-6,-7,-6,-3,-1,1,3,6,10,15,18,20
-4,-5,-5,-6,-5,-2,1,3,4,6,10,13,18,21,24
-6,-6,-6,-5,-2,2,5,7,9,11,13,17,22,26,28
-7,-7,-6,-4,0,5,9,11,13,16,18,22,27,31,33
-8,-7,-6,-3,2,7,12,15,18,22,25,29,33,36,37
-9,-8,-5,-1,4,10,15,20,25,29,33,36,38,39,39
