46,45,44,43,41,38,35,32,29,27,27,28,29,29,29
40,38,37,35,33,31,29,27,25,25,26,27,28,28,27
33,31,29,27,26,25,25,24,24,25,26,26,27,27,26
25,23,21,21,21,22,23,24,24,24,24,24,24,23,22
19,17,17,18,20,21,21,21,21,20,19,19,18,17,16
14,14,15,17,18,18,17,16,15,14,13,12,11,10,9
11,12,14,14,14,13,11,10,9,7,6,5,4,3,1
10,11,11,10,9,7,6,4,3,1,0,-2,-3,-4,-5
8,9,8,6,3,2,0,-1,-3,-5,-6,-7,-9,-10,-11
6,6,3,1,-1,-3,-4,-6,-8,-10,-11,-13,-14,-16,-17
4,1,-2,-4,-5,-7,-9,-11,-13,-15,-16,-18,-20,-21,-23
0,-3,-6,-7,-9,-11,-13,-15,-17,-19,-21,-23,-25,-26,-27
-3,-6,-9,-11,-13,-14,-16,-19,-21,-23,-25,-27,-28,-29,-30
-5,-9,-12,-14,-16,-18,-20,-22,-24,-26,-28,-29,-30,-30,-29
-7,-11,-14,-16,-18,-20,-22,-25,-26,-28,-28,-29,-28,-26,-23
