-2,1,3,7,9,7,1,-2,0,1,0,-1,-1,-1,0
-2,0,2,5,7,4,-1,-2,-2,-3,-3,-3,-4,-5,-4
-1,-1,0,3,4,0,-3,-3,-5,-5,-5,-4,-4,-5,-5
-3,-4,-2,1,1,-3,-5,-6,-8,-8,-7,-6,-5,-5,-4
-6,-6,-4,0,-1,-4,-5,-8,-10,-11,-11,-9,-8,-6,-5
-8,-8,-5,-2,-2,-4,-5,-7,-9,-11,-11,-10,-9,-8,-6
-10,-8,-6,-4,-3,-4,-3,-4,-6,-7,-8,-8,-8,-7,-6
-10,-9,-7,-5,-4,-3,-2,-2,-2,-3,-4,-4,-4,-3,-2
-11,-10,-8,-6,-3,-1,0,1,1,1,0,-1,0,0,2
-12,-10,-8,-6,-2,0,2,3,3,3,3,2,1,2,3
-10,-9,-7,-4,0,3,4,4,5,5,4,3,2,2,3
-2,-2,-1,1,4,6,6,6,6,6,5,3,2,2,2
8,9,9,11,12,12,11,10,8,7,5,4,2,1,1
20,20,20,21,22,21,19,16,13,11,8,5,3,1,1
28,28,28,29,29,29,27,25,21,17,13,9,6,3,1
