40,41,42,42,41,41,39,37,36,34,32,32,32,31,30
37,37,37,36,35,34,32,31,29,27,26,26,26,25,24
32,32,31,30,28,27,26,24,22,21,20,20,19,18,18
27,27,25,24,22,21,20,17,15,14,14,14,13,12,11
22,21,20,19,17,15,13,11,10,9,9,8,7,6,5
18,17,15,14,12,10,8,7,6,5,5,5,4,3,2
14,12,11,9,8,7,6,5,3,2,2,2,1,1,0
10,8,7,6,5,4,4,2,0,0,0,0,-1,-1,-2
7,5,4,3,3,2,0,-1,-2,-2,-2,-2,-3,-4,-6
4,3,2,1,0,-1,-3,-4,-4,-3,-3,-4,-6,-8,-12
2,1,0,-1,-2,-4,-4,-5,-4,-4,-6,-8,-11,-15,-19
-1,-2,-2,-3,-4,-4,-4,-4,-4,-7,-10,-14,-18,-21,-24
-3,-3,-4,-5,-5,-5,-4,-5,-8,-12,-16,-20,-23,-25,-27
-5,-5,-6,-6,-6,-7,-7,-10,-14,-17,-20,-23,-25,-26,-26
-7,-7,-8,-8,-9,-10,-12,-14,-18,-20,-22,-23,-24,-24,-24
